144009,195.57,-86.71,0.00,-25.00
144029,195.57,-86.80,0.00,-25.00
144049,195.57,-86.91,0.00,-25.00
144069,195.57,-87.04,0.00,-25.00
144089,195.57,-87.18,0.00,-25.00
144109,195.57,-87.34,0.00,-25.00
144129,195.57,-87.50,0.00,-25.00
144150,195.57,-87.67,0.00,-25.00
144171,195.57,-87.83,0.00,-25.00
144191,195.57,-88.00,0.00,-25.00
144211,195.57,-88.17,0.00,-25.00
144231,195.57,-88.34,0.00,-25.00
144251,195.57,-88.51,0.00,-25.00
144271,195.57,-88.69,0.00,-25.00
144291,195.57,-88.88,0.00,-25.00
144311,195.57,-89.07,0.00,-25.00
144331,195.57,-89.27,0.00,-25.00
144352,195.57,-89.47,0.00,-25.00
144372,195.57,-89.68,0.00,-25.00
144392,195.57,-89.90,0.00,-25.00
144412,195.57,-90.13,0.00,-25.00
144432,195.57,-90.37,0.00,-25.00
144452,195.57,-90.62,0.00,-25.00
144472,195.57,-90.88,0.00,-25.00
144492,195.57,-91.14,0.00,-25.00
144512,195.57,-91.42,0.00,-25.00
144532,195.57,-91.70,0.00,-25.00
144553,195.57,-91.98,0.00,-25.00
144573,195.57,-92.27,0.00,-25.00
144593,195.57,-92.56,0.00,-25.00
144613,195.57,-92.85,0.00,-25.00
144633,195.57,-93.14,0.00,-25.00
144653,195.57,-93.44,0.00,-25.00
144673,195.57,-93.73,0.00,-25.00
144693,195.57,-94.02,0.00,-25.00
144713,195.57,-94.30,0.00,-25.00
144733,195.57,-94.58,0.00,-25.00
144754,195.57,-94.85,0.00,-25.00
144774,195.57,-95.11,0.00,-25.00
144794,195.57,-95.36,0.00,-25.00
144814,195.57,-95.61,0.00,-25.00
144834,195.57,-95.85,0.00,-25.00
144854,195.57,-96.09,0.00,-25.00
144874,195.57,-96.32,0.00,-25.00
144894,195.57,-96.56,0.00,-25.00
144914,195.57,-96.80,0.00,-25.00
144934,195.57,-97.05,0.00,-25.00
144955,195.57,-97.30,0.00,-25.00
144975,195.57,-97.55,0.00,-25.00
144995,195.57,-97.80,0.00,-25.00
145015,195.57,-98.06,0.00,-25.00
145035,195.57,-98.32,0.00,-25.00
145055,195.57,-98.58,0.00,-25.00
145075,195.57,-98.84,0.00,-25.00
145095,195.57,-99.10,0.00,-25.00
145115,195.57,-99.36,0.00,-25.00
145135,195.57,-99.62,0.00,-25.00
145156,195.57,-99.87,0.00,-25.00
145176,195.57,-100.12,0.00,-25.00
145196,195.57,-100.37,0.00,-25.00
145216,195.57,-100.62,0.00,25.00
145236,195.57,-100.88,0.00,25.00
145256,195.57,-101.14,0.00,25.00
145276,195.57,-101.40,0.00,25.00
145296,195.57,-101.67,0.00,25.00
145316,195.57,-101.93,0.00,25.00
145336,195.57,-102.17,0.00,25.00
145357,195.57,-102.39,0.00,25.00
145377,195.57,-102.57,0.00,25.00
145397,195.57,-102.73,0.00,25.00
145417,195.57,-102.85,0.00,25.00
145437,195.57,-102.94,0.00,25.00
145457,195.57,-103.00,0.00,25.00
145477,195.57,-103.03,0.00,25.00
145497,195.57,-103.02,0.00,25.00
145517,195.57,-102.99,0.00,25.00
145537,195.57,-102.94,0.00,25.00
145559,195.57,-102.87,0.00,25.00
145579,195.57,-102.78,0.00,25.00
145599,195.57,-102.67,0.00,25.00
145619,195.57,-102.55,0.00,25.00
145639,195.57,-102.41,0.00,25.00
145659,195.57,-102.26,0.00,25.00
145679,195.57,-102.10,0.00,25.00
145699,195.57,-101.94,0.00,25.00
145719,195.57,-101.77,0.00,25.00
145739,195.57,-101.59,0.00,25.00
145762,195.57,-101.21,0.00,25.00
145782,195.57,-101.02,0.00,25.00
145802,195.57,-100.82,0.00,25.00
